turn_idx,B1,A1,B2,A2,B3,A3,B4,A4,B5,A5,B6,A6,B7,A7,B8,A8,B9,A9,B10,A10,B11,A11,B12,A12,B13,A13,B14,A14,B15,A15
302,350346520.74886805,-1000316142.4175975,-0.5927070581229523,1.5295722261635152e-16,-573.6022873221821,-2810.6208134026638,0.010202680396916216,0.22533144549534867,21633.368374624617,-131308.56904060856,33.36264734628427,50.00900169308749,148430822.0346055,-590321338.3242433,-134966.04580486653,43740.78270607383,-144093428706.95663,-1142318624056.1455,-27591451.370897133,187684593.6076576,-17023170150260.455,1270024819775375.8,-2048389869192.9375,-519236597005.5609,-1.9882103231044232e+18,1.0560628938209773e+18,-442077902621863.56,-520776922779682.2,4.3123760037806316e+20,1.3034518766954197e+21
303,259830285.00077638,-914181875.6355404,-0.5927288674013571,1.0457134850347565e-16,-386.9450905473742,-2768.773914122778,-0.00042283269560084623,0.27220677332424703,122597.91919320656,-49441.28860803836,56.42540236985665,13.66594523381273,53859984.598776996,-610634804.4709258,-83257.55687034446,-37614.94909662552,91789709673.516,-713776507759.0582,-336239447.4873353,84059083.99549867,-11457046252531.242,1322110741815044.2,-1275653778858.5452,-909672870319.7524,-1.1622957469134413e+18,-5.811818561962307e+17,-2083488444543744.0,-979249172534068.2,-9.378501515467932e+20,1.3220352594720794e+20
304,381273448.055932,-947320012.6717337,-0.5927258710678027,-3.460875515836653e-17,-482.6038409669795,-2745.591370561688,-0.01648970032411684,0.21780283930746225,-92509.68846516503,-20460.726690279476,-20.52405270589671,-147.92256232411265,-255291815.69113788,-433264487.17531294,-28693.209069952347,-13519.73756686791,-168314896257.38013,-926937467566.2463,211486279.17972028,449851383.66441834,-113487949698085.75,617088763049278.5,-153573718181.68185,-1667662225162.228,-1.0672873654737996e+18,-2.242783648067043e+18,-836212434330480.5,-1718435612621529.5,-1.6287134661338719e+21,-9.880358152456395e+20
305,326945999.2833436,-937862265.61146,-0.5927117342419926,1.0107847910576891e-16,-492.1156534338249,-2769.4016226486924,-0.012506096407090038,0.2276432485256336,2339.67869812339,-21612.575035822134,-19.10699210722003,-69.25792591413718,55789206.784828484,-460662193.9695393,29954.68982020177,139137.2259961116,-321223818447.59076,-1121834711867.8376,145418742.8966696,206369008.1351535,419806184679332.8,970343205339236.4,-17988465879.49819,-1399496485934.4897,1.9251068357961812e+18,-1.6918034318077965e+18,-302123799308058.6,-904968530964431.9,-3.828691369179502e+20,-1.7707724184327216e+20
306,355073658.47864574,-1008969518.320193,-0.5927187701829202,9.420068787422079e-17,-452.4002216665995,-2711.2183689737008,-0.01766490474138625,0.2626880723928803,112977.25927035876,-69586.4496287896,65.2111273481851,13.205214377901925,-25612119.61077029,-584193453.0090109,136001.2032264873,-18735.42188121798,-406339865647.2488,-730469431230.2426,-190335756.41852108,255647423.9948229,51783228357158.305,1263254038181409.8,747333124912.3909,-841029365844.0737,1.9697290046825592e+18,8.578806987502318e+17,4436569794948.191,-1391429390615391.0,1.7023927686503992e+21,7.849290198824098e+20
307,338608533.7979472,-923070035.9513298,-0.592713854853712,7.66022176654591e-17,-639.5768820842545,-2765.6186868198342,0.014177004600631985,0.2196625094523558,584.3486856193373,-76100.78731324186,48.880642996718976,-17.588544227544087,202108398.1896252,-593732970.6930959,-111868.14287881955,-103380.98334355002,424609760858.7173,-533918368157.4022,-298276391.22784674,273354359.7556445,-447139864406600.94,541956939051653.7,-405953765100.3148,367678197143.7173,1.850883284618355e+17,7.265909835035254e+17,-4479634818274916.5,-2303337784796105.0,3.347328824875109e+21,2.027699025148964e+21
308,620734431.812889,-1792060864.9382582,-1.18876985219421,4.546480860792751e-17,-1206.8119423864227,-5366.250129145892,-0.0770727666589622,0.484971961846995,114.69338252589432,27432.66485783787,-120.9558968236311,-188.6136664610838,337002214.2530403,-755893186.2692375,19759.12218796426,61728.13772598018,793017961899.934,137860145905.85156,58091625.348762885,801697507.9811089,-1569277639673035.0,1883008133800640.5,-882818350199.4587,797023016009.43,4.404572233398017e+18,1.7951082604764178e+18,-363066935123636.1,-4991305580791654.0,-1.576077711524074e+21,-8.83108199519445e+20
309,649049015.8224627,-1801679536.463372,-1.18876281414408,1.7589631718617117e-16,-1253.749560874486,-5375.917020582761,-0.008928617338627213,0.478240375754023,153894.44584762584,-236786.00809446364,58.568559732427445,26.292864398728934,670822789.2291515,-777940593.7809696,-170762.633082416,59244.19221769949,570365082992.6818,199182149878.29413,156524067.91243395,244978159.1642775,-1635114327106109.8,1056399397494566.8,-1885404412377.2522,-404890724338.8095,1.476747420503309e+18,4.69781399490774e+18,661185082526319.9,-2504296675357345.5,-8.538334883262313e+20,-1.6014646825709855e+21
310,612567215.2055824,-1826361961.7803373,-1.1888000959070033,1.559938038123449e-16,-1126.1865849321496,-5360.2518475155675,-0.005720981920170815,0.5146530978283701,258702.56465727108,-322635.1581518241,159.59532182832314,-9.18337549174413,295598333.7625474,-969207151.6625483,-327343.252941821,-94478.29260764636,707550848283.8278,471644160228.74603,-344751240.27815294,890889242.1566627,-302037731929761.9,1749232982556382.0,-880490666514.418,-972731514584.6765,-1.9632856806818017e+18,2.43521626461197e+18,93965807607325.89,109326420560468.2,-1.7782971508307958e+20,-2.358289713275653e+21
311,644867380.3905504,-1843923617.4335122,-1.1887873992813383,-1.99636372479578e-17,-1110.516545593508,-5507.070770335665,-0.048165404117369755,0.45743701618593513,51377.00776728345,-11139.5226297853,5.949537602561785,-145.0295413255347,179839028.20250514,-798316158.91378,-128906.32463005107,161508.94594967514,645940917085.1313,-356323050519.54254,50640876.885252394,750167459.4671694,-1051438922270882.9,1640656828318046.8,-132553900202.44196,-883466311165.0986,-2.2878910417661263e+18,-8.605737199834445e+17,-2729947186237262.0,109082012476629.95,2.0561680905521972e+21,9.73894959853259e+19
312,736479183.7654651,-1883660798.1827526,-1.1887611205110038,-1.0282848112022416e-16,-1136.4422652207365,-5468.399604871055,-0.032952301531080155,0.46724603949742965,129962.73198639874,-125010.76249935254,-56.13105882048444,-62.67603305294211,436699627.9425375,-841434578.8586855,104665.8205898463,-146392.89855948422,273591498811.0919,-659717532144.228,-96171033.11687844,-19853110.94253797,-843490379212903.5,1435349592988288.5,71047775474.7728,-1741011279728.6113,1.8561013784025165e+17,-3.086793221737231e+18,-3053039852251651.0,-2590801403642210.0,-2.6468927382146803e+21,2.2136464248821813e+21
313,692951668.9635172,-1858821276.5756273,-1.1888037969086704,3.300708069586528e-16,-1036.2076567829974,-5434.542351771041,-0.0048161295041742845,0.5548370870296192,228329.61544470335,-203373.3939270878,81.1585774988423,-21.25423825750629,174237102.51638335,-1159681375.9182024,-169517.82682654195,-216508.66376882614,669279326778.1125,-206468585637.92526,-260659091.2503804,586352089.1133655,-341332747466841.94,1856326113045312.8,1517784870567.1157,-454606752601.57416,4.4745437223906975e+18,-2.720253241246208e+18,-1259227024284874.5,-3012337249853940.0,-3.1984316427360023e+20,-1.2378346619224908e+21
314,587302994.5652831,-1867204653.8053923,-1.188799052755536,7.124020559585839e-17,-1101.2223128497913,-5468.609152269093,-0.016976497320597625,0.4891585390609874,35375.62471314207,-42558.82332872953,-11.58715219763896,-130.02364332962543,20280444.28027581,-981598337.6027737,-348692.57424229494,177045.65167211366,1036675773592.8615,-301473224833.4704,-1650147.227505475,654772577.3974702,-530685349524860.6,1695717411170355.2,1292591000571.6382,1418792114649.3037,5.522702071309057e+18,1.2626964603199232e+18,-1484986663781340.2,-2189023560130436.8,2.2446845079886878e+21,-3.657129548019137e+20
315,569222537.4751558,-1833433864.6206543,-1.1887677093791,-1.1442465438747585e-16,-1059.8062237620172,-5410.598266688919,-0.027922666287112752,0.46335097785867496,72629.25452649768,-82595.19417926407,-15.182164549053853,-14.60596708414953,277983373.8048055,-683940715.0866379,-143527.77034690278,363530.20040261885,566715525942.2905,-1130237198851.0662,-108805600.89306553,285875531.10530996,-165085239420332.53,1724025098805437.5,1089562992457.5492,507041489928.9102,9.23315554883143e+17,4.650863439109494e+18,-646729494981636.9,-882115516118613.2,-1.2269361225166841e+21,-1.0169565509597653e+20
316,645318006.6965215,-1906040390.5644457,-1.188805174105941,2.347586109951036e-16,-1185.5067942922874,-5375.698060981971,-0.05489353718827747,0.49807107082548213,323326.70697572595,-279400.28185618663,100.33164847888192,-87.17964576316845,60839594.6153584,-817744707.7254475,245586.19097619306,-64732.75414732092,55466743793.376755,-435775056693.7531,-400279057.538147,509097034.1343833,-569420656481216.0,1165686717295773.0,780302849594.7,519905155620.6194,-1.9406311982113743e+18,2.38287109722478e+18,-193002885055997.56,-2031240395653907.0,-1.5046698065039726e+21,2.912817873252214e+20
317,561793085.7668359,-1948458793.8888216,-1.188797489426596,6.051762096497907e-17,-1256.65124251444,-5375.776914690658,-0.01596052911114087,0.5289344593616118,75847.97961079559,-87062.5719854237,15.839358006249388,-88.96208682249878,-111517379.34344989,-949693969.7110033,-229746.3204183611,54278.29345900609,396881209534.8335,-793580155738.0333,210578981.76024404,774865849.1428014,215466447718350.12,1233404880758621.8,688365367377.5543,1178220098988.0466,-3.6234926274734136e+18,-1.0776581282830935e+18,-2933494644978294.0,267223037279818.47,6.664558223586745e+20,-9.661525083586488e+20
318,598762180.7687553,-1913008127.8501794,-1.188778683953291,1.785662299142512e-16,-1274.1709843684814,-5459.116016836315,0.003153029621226579,0.4789836575885398,155381.16488007922,-77325.56584964665,-31.268676137244075,-153.32572700802112,108691126.21973348,-739550550.3730602,-253824.9493199615,438862.00025387213,82730052484.66858,-1437458804702.1506,-194335589.34748545,571746702.4748317,103317544185312.86,1130069081486410.8,384565275771.353,1164553719668.3066,-5.543472430038094e+16,-3.669766034479424e+18,-3521954929879766.0,-930380827758583.8,-2.4024077349613017e+20,1.3908952130652617e+20
319,750273852.8838688,-1906499424.912919,-1.1887988173423587,9.6365400383845e-17,-1361.9361855773116,-5572.89076604966,-0.06738898223135506,0.449527016066932,247418.5317533774,-72470.36475662178,26.849688613509837,-217.4226664444951,-117941963.49170798,-418037804.24240035,153823.0762783521,84991.07323788777,-85537674748.75887,-875152888029.2574,-250101743.0007503,630194438.8952746,168646892730009.03,793012309159770.8,-175177061668.04303,1994432134425.737,3.393328672004567e+18,-1.4489820003890683e+18,-1535728039633060.5,-3990524667381980.0,1.0826208321060868e+21,7.526453311828124e+20
320,493999352.8982885,-1886231323.8040104,-1.188800218197481,2.253867885389664e-16,-1321.5706597683672,-5533.8978417029475,-0.03913794362696607,0.5039521482777914,-4861.408842817778,-70768.62984783898,77.20034103386692,76.9931932193113,-273295225.84353715,-619326813.737269,111725.50712841198,-62091.92092540615,57912571154.52814,-433954353497.6977,133255014.76355575,631519932.2216377,729903463746299.2,694671152374308.8,-1028517008808.059,1256786622423.657,3.5667402223263724e+18,1.5453445270103813e+18,-346193607956689.2,-3658685953817237.0,4.0309584616412434e+20,1.0411107182055088e+21
321,662410382.3341179,-1826542165.23419,-1.1888155723618832,1.0657380731444698e-16,-1091.4986104135698,-5464.279288080958,0.0004491368438248302,0.5309293297512542,137020.8018460894,-196845.03117762308,57.03987752788677,-84.50955240851583,42389422.2466313,-1057527578.0575042,-312488.0957075339,-317678.6906313687,569466714043.295,95304952410.21619,-682001060.7766238,576999311.6569309,-178266306800217.56,2431056064950116.5,732044019829.8951,57345683335.23955,5.304678349440851e+18,-2.0369231569534428e+18,-1967900596320645.8,-1231459169077404.8,1.4970893995878397e+21,-1.2175059988085028e+21
322,855072994.3059584,-2862157222.292393,-1.7847445537948219,4.851429862373819e-16,-1921.7756314048013,-8187.371919646655,-0.008386964426731076,0.6900934799268702,78296.83184603979,53804.29358764217,6.775677287284839,-153.17394109145943,-179349770.32334808,-783597950.8409501,-516358.51919348526,375102.59804936306,-208961913225.7567,-1015689920673.7007,167214983.44350645,1053224184.6123562,473740258791956.6,835060844273375.2,1821917119852.6506,373293874444.74335,6.380063270935516e+18,-4.1812914750795044e+18,-1818410220841217.5,-3539407958030403.5,3.679298553816225e+21,-8.11924673645521e+20
323,854561803.0864183,-2815197668.782826,-1.7847307902618479,4.331963060719924e-16,-1915.990660799245,-8169.241286593445,-0.07306094556076612,0.7348483456872958,160414.29580149846,21129.341643055595,38.78339990040811,-145.56539512307103,68387584.78725454,-707958855.041701,265937.6225400975,252103.72615375958,-690569758133.9901,-816581708643.5273,-507817485.3865101,715244632.562263,189468852838759.16,687423023384709.9,662277424280.4893,632891105980.8948,7.763546802900585e+18,2.416241587167334e+18,-1943355036493581.0,-3901223531332139.5,1.1383670021197376e+21,1.3677064931425397e+21
324,927750908.045699,-2917178268.613543,-1.7847558835694528,-1.0274019686361055e-16,-1942.4168258284312,-8075.504176748571,-0.05333642399550786,0.8193853910365252,370005.99688932137,-283464.6009102291,179.74506401116585,-147.3241874189666,-187283572.5883393,-507097122.67177767,23100.295516208367,-488568.6561041354,-1108358777950.5984,-85758662481.60979,94348503.15857065,882926555.6967227,52536978389397.09,310411211324731.7,-32462367369.934563,66231559962.61709,1.8691854203381215e+18,6.129685886524435e+18,826614617457156.5,-4131915820376472.0,-3.883743673130946e+20,-2.767314632584028e+21
325,809050440.2283143,-2815030991.301189,-1.7847232813059137,6.093112152896493e-16,-1984.5232078758822,-7982.187251294532,0.018640277851297894,0.7603816785345948,92903.28625958007,883.307213433369,89.00245540724733,-107.83211030527094,-127662079.6916089,-743315678.4119432,-377718.95666388975,-120615.43308092307,-797696187276.9819,-535471247365.308,280060782.8130963,884450840.6282504,-54155368539555.28,-151781409726695.8,-59118192850.821655,10917673714.369976,-2.7808622823595935e+18,4.127332427672158e+18,-433083965007908.0,643729071759630.5,3.7339752348095024e+21,-1.5235617566413098e+21
326,929547625.3087339,-2990923842.73132,-1.7847460126888206,-8.004549531597937e-17,-1942.291533608686,-8109.750630372485,-0.029327033521879372,0.7119150583461418,207563.66964341575,-155293.66327291873,-80.43028586513802,-197.8979623927272,231063798.43402034,-466357040.33574486,-73865.42764239172,608875.3613749889,-1277137405012.3533,-816146509298.9916,-186786013.3834269,1134717428.672265,-131151027336011.06,-344256127145794.94,847751325276.6128,101358246761.93484,-3.415350965117199e+18,-2.537657916677129e+18,-3248246484419969.5,543938482044321.2,2.295138838427471e+21,-3.0563697737259963e+21
327,974703521.3225998,-2912548526.0270066,-1.7847715360993612,-4.866600480514385e-17,-2092.045498425665,-8136.750134284627,-0.10882756386498887,0.716153222110465,322787.36288142303,-276280.3411712259,57.3978315381649,-277.7424758685717,178250710.9739337,-42392772.67762986,220920.38475616515,120591.94994534961,-1460584248973.3225,319244595658.6783,383465300.7497084,1284595355.678011,-647418759573049.6,-412981769925506.8,2891503036500.196,1123603753963.1064,7.342577295393632e+17,-4.966875295124969e+18,-3062958004244922.0,-3655922362314701.5,1.9664135990118787e+21,-4.2379452375291455e+20
328,885846915.3380656,-2872249966.147034,-1.7847096373383995,-1.1788848551617716e-16,-2039.5336764851716,-8205.306543005141,-0.011348736434858576,0.7716486900208606,53946.400181915815,6958.622203079651,161.92132134483387,-35.62187755693563,151470758.57812285,-149857582.8520379,-206380.88092801333,-414860.1657070515,-867160412437.6759,-308057481140.2938,257673208.7412786,841812181.7705827,-481510205823096.06,-958529086888077.6,326531232406.0274,2038429013517.5193,4.669533181662922e+18,-3.1181204995381217e+18,-2725674842755867.5,-6259816149969650.0,1.283033083663114e+21,2.7175792307445835e+20
